Node,Gene,Gene_family,Duplications,Transfers,Losses,Originations,Copies,,,
315307,90,2704_MSA.fa.ufboot.ale.uml_rec,0,0.24,0,0.05,0.64,,,
315309,90,2706_MSA.fa.ufboot.ale.uml_rec,0,0.33,0,0.01,0.82,,,
315323,90,2720_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
315324,90,2721_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0.02,1,,,
315325,90,2722_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.02,1,,,
315326,90,2723_MSA.fa.ufboot.ale.uml_rec,0,0.32,0,0.05,0.72,,,
315329,90,2726_MSA.fa.ufboot.ale.uml_rec,0,0.52,0,0,0.96,,,
315330,90,2727_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.71,,,
315331,90,2728_MSA.fa.ufboot.ale.uml_rec,0,0.58,0,0.01,0.88,,,
315335,90,2731_MSA.fa.ufboot.ale.uml_rec,0,0.33,0,0,0.99,,,
315336,90,2732_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
315348,90,2744_MSA.fa.ufboot.ale.uml_rec,0,0.13,0,0,0.99,,,
315351,90,2747_MSA.fa.ufboot.ale.uml_rec,0,0.12,0,0,0.99,,,
315356,90,2751_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.01,1,,,
315358,90,2753_MSA.fa.ufboot.ale.uml_rec,0,0.65,0,0.02,0.89,,,
315369,90,2765_MSA.fa.ufboot.ale.uml_rec,0,0.1,0,0,1.01,,,
315375,90,2770_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.02,0.93,,,
315376,90,2771_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.59,0.97,,,
315381,90,2776_MSA.fa.ufboot.ale.uml_rec,0,0.41,0,0,0.93,,,
315382,90,2777_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0.08,0.52,,,
315388,90,2782_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.02,1,,,
315397,90,2791_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0.76,0.95,,,
315401,90,2796_MSA.fa.ufboot.ale.uml_rec,0,0.16,0,0.02,0.86,,,
315406,90,2800_MSA.fa.ufboot.ale.uml_rec,0,0.32,0,0.6,0.99,,,
315408,90,2802_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
315410,90,2804_MSA.fa.ufboot.ale.uml_rec,0,0.3,0,0.01,0.86,,,
315411,90,2805_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,0.99,,,
315420,90,2813_MSA.fa.ufboot.ale.uml_rec,0,0.38,0,0.18,0.96,,,
315422,90,2815_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0.03,0.64,,,
315423,90,2816_MSA.fa.ufboot.ale.uml_rec,0,0.18,0,0.06,0.8,,,
315449,90,2842_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0.01,0.94,,,
315452,90,2845_MSA.fa.ufboot.ale.uml_rec,0,0.8,0,0.02,0.91,,,
315455,90,2848_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.89,,,
315458,90,2850_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0.06,0.82,,,
315463,90,2855_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,1,,,
315475,90,2869_MSA.fa.ufboot.ale.uml_rec,0,0.1,0,0,1,,,
315476,90,2870_MSA.fa.ufboot.ale.uml_rec,0,0.25,0,0.03,0.61,,,
315491,90,2889_MSA.fa.ufboot.ale.uml_rec,0,0.36,0,0.04,1.01,,,
315494,90,2891_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
315502,90,2899_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
315504,90,2900_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0,0.99,,,
315505,90,2901_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1.01,,,
315522,90,2918_MSA.fa.ufboot.ale.uml_rec,0,0.11,0,0.01,0.77,,,
315526,90,2921_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1,,,
315543,90,2940_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
315547,90,2944_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0.04,0.99,,,
315549,90,2946_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
315550,90,2947_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
315557,90,2955_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
315559,90,2957_MSA.fa.ufboot.ale.uml_rec,0,0.34,0,0,0.63,,,
315563,90,2960_MSA.fa.ufboot.ale.uml_rec,0,0.07,0,0.03,0.93,,,
315564,90,2961_MSA.fa.ufboot.ale.uml_rec,0,0.6,0,0,0.85,,,
315567,90,2964_MSA.fa.ufboot.ale.uml_rec,0,0.75,0,0,0.79,,,
315568,90,2965_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.85,0.99,,,
315577,90,2973_MSA.fa.ufboot.ale.uml_rec,0,0.84,0,0,0.96,,,
315582,90,2978_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,0.99,,,
315586,90,2981_MSA.fa.ufboot.ale.uml_rec,0,0.1,0,0.11,0.88,,,
315587,90,2983_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
315592,90,2988_MSA.fa.ufboot.ale.uml_rec,0,0.52,0,0.07,0.59,,,
315598,90,2993_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
315603,90,2999_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.02,1,,,
315606,90,3000_MSA.fa.ufboot.ale.uml_rec,0,0.08,0,0.53,0.85,,,
315607,90,3001_MSA.fa.ufboot.ale.uml_rec,0,0.16,0,0,0.88,,,
315624,90,3018_MSA.fa.ufboot.ale.uml_rec,0,0.21,0,0.25,0.98,,,
315627,90,3020_MSA.fa.ufboot.ale.uml_rec,0,0.43,0,0.01,0.92,,,
315633,90,3027_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0.01,0.9,,,
315639,90,3032_MSA.fa.ufboot.ale.uml_rec,0,0.26,0,0.57,0.84,,,
315646,90,3039_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,1,,,
315650,90,3042_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
315689,90,3073_MSA.fa.ufboot.ale.uml_rec,0,0.15,0,0,0.77,,,
315704,90,3077_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
315709,90,3104_MSA.fa.ufboot.ale.uml_rec,0,0.33,0,0.01,1.32,,,
315711,90,3106_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.01,0.94,,,
315724,90,3074_MSA.fa.ufboot.ale.uml_rec,0,0.62,0,0.02,0.98,,,
315725,90,3116_MSA.fa.ufboot.ale.uml_rec,0,0.67,0,0,0.87,,,
315738,90,3134_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.98,,,
315745,90,3163_MSA.fa.ufboot.ale.uml_rec,0,0.22,0,0.02,0.81,,,
315751,90,3138_MSA.fa.ufboot.ale.uml_rec,0,0.22,0,0.06,0.93,,,
315752,90,3101_MSA.fa.ufboot.ale.uml_rec,0,0.27,0,0.07,0.81,,,
315756,90,3068_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.98,,,
315786,90,3133_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0.02,0.94,,,
315821,90,3214_MSA.fa.ufboot.ale.uml_rec,0,0.08,0,0.02,1.1,,,
315825,90,3225_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0.89,0.99,,,
315828,90,3187_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.81,,,
315837,90,3240_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,0.91,,,
315845,90,3234_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
315848,90,3279_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.08,0.83,,,
315855,90,3238_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
315856,90,327_MSA.fa.ufboot.ale.uml_rec,0,0.2,0,0.16,0.54,,,
315868,90,3247_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.01,0.94,,,
315871,90,3261_MSA.fa.ufboot.ale.uml_rec,0,0.25,0,0.01,0.68,,,
315872,90,3241_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.99,,,
315877,90,3263_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1,,,
315883,90,3254_MSA.fa.ufboot.ale.uml_rec,0,0.2,0,0,1.09,,,
315897,90,3290_MSA.fa.ufboot.ale.uml_rec,0,0.41,0,0.01,0.96,,,
315899,90,3301_MSA.fa.ufboot.ale.uml_rec,0,0.09,0,0.02,0.64,,,
315911,90,3296_MSA.fa.ufboot.ale.uml_rec,0,0.29,0,0,0.75,,,
315922,90,3320_MSA.fa.ufboot.ale.uml_rec,0,0.67,0,0.01,0.92,,,
315929,90,3311_MSA.fa.ufboot.ale.uml_rec,0,0.07,0,0.88,1,,,
315942,90,3323_MSA.fa.ufboot.ale.uml_rec,0,0.4,0,0.32,0.9,,,
315950,90,3345_MSA.fa.ufboot.ale.uml_rec,0,0.52,0,0,0.81,,,
315974,90,3357_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1.01,,,
315997,90,3285_MSA.fa.ufboot.ale.uml_rec,0,0.07,0,0,1.05,,,
316018,90,3391_MSA.fa.ufboot.ale.uml_rec,0,0.74,0,0,0.86,,,
316021,90,3394_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.01,1,,,
316026,90,3406_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
316029,90,3312_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
316040,90,3425_MSA.fa.ufboot.ale.uml_rec,0,0.17,0,0.02,0.93,,,
316041,90,3445_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0.75,0.95,,,
316048,90,3428_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.89,1,,,
316049,90,3447_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.77,0.95,,,
316061,90,3454_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
316065,90,3387_MSA.fa.ufboot.ale.uml_rec,0,0.09,0,0.44,0.59,,,
316066,90,3448_MSA.fa.ufboot.ale.uml_rec,0,0.21,0,0.37,0.7,,,
316068,90,347_MSA.fa.ufboot.ale.uml_rec,0,0.1,0,0.52,0.81,,,
316078,90,3442_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.76,0.89,,,
316100,90,3504_MSA.fa.ufboot.ale.uml_rec,0,0.17,0,0.04,0.98,,,
316102,90,3507_MSA.fa.ufboot.ale.uml_rec,0,0.71,0,0.02,0.96,,,
316110,90,3503_MSA.fa.ufboot.ale.uml_rec,0,0.17,0,0.66,0.97,,,
316113,90,3511_MSA.fa.ufboot.ale.uml_rec,0,0.81,0,0.06,0.98,,,
316114,90,3516_MSA.fa.ufboot.ale.uml_rec,0,0.31,0,0.35,0.96,,,
316118,90,3510_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.87,0.98,,,
316119,90,3505_MSA.fa.ufboot.ale.uml_rec,0,0.07,0,0.67,0.9,,,
316120,90,3515_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.85,0.97,,,
316126,90,3514_MSA.fa.ufboot.ale.uml_rec,0,0.77,0,0.02,0.98,,,
316130,90,3471_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.97,,,
316137,90,3509_MSA.fa.ufboot.ale.uml_rec,0,0.38,0,0.02,1,,,
316138,90,3512_MSA.fa.ufboot.ale.uml_rec,0,0.83,0,0.02,0.97,,,
316139,90,3506_MSA.fa.ufboot.ale.uml_rec,0,0.09,0,0.03,1,,,
316140,90,3483_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0.08,1,,,
316144,90,3513_MSA.fa.ufboot.ale.uml_rec,0,0.16,0,0.02,1,,,
316149,90,3508_MSA.fa.ufboot.ale.uml_rec,0,0.19,0,0.3,0.96,,,
316153,90,3532_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0,0.96,,,
316161,90,3523_MSA.fa.ufboot.ale.uml_rec,0,0.13,0,0.58,0.77,,,
316172,90,3519_MSA.fa.ufboot.ale.uml_rec,0,0.45,0,0.06,0.56,,,
316179,90,3482_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,0.98,,,
316183,90,3582_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.05,0.5,,,
316184,90,3572_MSA.fa.ufboot.ale.uml_rec,0,0.72,0,0.1,0.9,,,
316199,90,3580_MSA.fa.ufboot.ale.uml_rec,0,0.58,0,0.23,0.98,,,
316209,90,3598_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
316222,90,3593_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
316228,90,3585_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.53,0.55,,,
316229,90,3596_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.57,0.88,,,
316241,90,3637_MSA.fa.ufboot.ale.uml_rec,0,0.38,0,0.03,1.01,,,
316247,90,3591_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
316248,90,3625_MSA.fa.ufboot.ale.uml_rec,0,0.15,0,0.02,1,,,
316251,90,3639_MSA.fa.ufboot.ale.uml_rec,0,0.63,0,0.19,0.97,,,
316263,90,3655_MSA.fa.ufboot.ale.uml_rec,0,0.2,0,0.09,0.88,,,
316280,90,3654_MSA.fa.ufboot.ale.uml_rec,0,0.15,0,0.34,1,,,
316282,90,3671_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
316284,90,3668_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,0.81,,,
316292,90,3674_MSA.fa.ufboot.ale.uml_rec,0,0.1,0,0,0.59,,,
316302,90,3684_MSA.fa.ufboot.ale.uml_rec,0,0.36,0,0.11,0.66,,,
316308,90,3663_MSA.fa.ufboot.ale.uml_rec,0,0.29,0,0.34,0.77,,,
316324,90,36_MSA.fa.ufboot.ale.uml_rec,0,0.22,0,0.06,0.77,,,
316337,90,3716_MSA.fa.ufboot.ale.uml_rec,0,0.17,0,0.66,0.91,,,
316348,90,3724_MSA.fa.ufboot.ale.uml_rec,0,0.5,0,0,0.94,,,
316357,90,3638_MSA.fa.ufboot.ale.uml_rec,0,0.08,0,0.76,0.97,,,
316401,90,3667_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.99,,,
316402,90,3738_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0.07,0.58,,,
316439,90,3822_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0.35,0.5,,,
316451,90,3836_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
316465,90,383_MSA.fa.ufboot.ale.uml_rec,0,0.38,0,0.02,0.59,,,
316466,90,3820_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.04,0.62,,,
316485,90,3859_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
316494,90,3872_MSA.fa.ufboot.ale.uml_rec,0,0.19,0,0.4,0.7,,,
316499,90,3870_MSA.fa.ufboot.ale.uml_rec,0,0.15,0,0.02,0.98,,,
316500,90,3868_MSA.fa.ufboot.ale.uml_rec,0,0.44,0,0.02,0.63,,,
316509,90,3881_MSA.fa.ufboot.ale.uml_rec,0,0.3,0,0.03,0.97,,,
316527,90,3880_MSA.fa.ufboot.ale.uml_rec,0,0.44,0,0.07,0.54,,,
316533,90,3903_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0.02,0.64,,,
316535,90,3914_MSA.fa.ufboot.ale.uml_rec,0,0.37,0,0.46,0.99,,,
316538,90,3895_MSA.fa.ufboot.ale.uml_rec,0,0.22,0,0.5,0.92,,,
316540,90,3913_MSA.fa.ufboot.ale.uml_rec,0,0.14,0,0.64,0.91,,,
316545,90,3911_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0.74,0.92,,,
316548,90,3912_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0.78,0.94,,,
316567,90,3931_MSA.fa.ufboot.ale.uml_rec,0,0.14,0,0.59,0.92,,,
316569,90,3910_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0.84,1,,,
316579,90,3948_MSA.fa.ufboot.ale.uml_rec,0,0.41,0,0.36,0.98,,,
316581,90,3952_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1.01,,,
316591,90,3938_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0.04,0.96,,,
316621,90,3990_MSA.fa.ufboot.ale.uml_rec,0,0.32,0,0.04,0.61,,,
316630,90,3983_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0.01,0.85,,,
316632,90,3987_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,0.93,,,
316646,90,3984_MSA.fa.ufboot.ale.uml_rec,0,0.09,0,0.76,1,,,
316674,90,4038_MSA.fa.ufboot.ale.uml_rec,0,0.19,0,0.61,0.87,,,
316690,90,4082_MSA.fa.ufboot.ale.uml_rec,0,0.07,0,0.32,0.52,,,
316714,90,4090_MSA.fa.ufboot.ale.uml_rec,0,0.07,0,0.01,0.93,,,
316739,90,4116_MSA.fa.ufboot.ale.uml_rec,0,0.24,0,0.08,0.71,,,
316743,90,4074_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1,,,
316745,90,4102_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
316746,90,4109_MSA.fa.ufboot.ale.uml_rec,0,0.1,0,0,0.7,,,
316762,90,4098_MSA.fa.ufboot.ale.uml_rec,0,0.09,0,0,0.99,,,
316790,90,4155_MSA.fa.ufboot.ale.uml_rec,0,0.27,0,0.04,0.98,,,
316815,90,4162_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.12,0.52,,,
316820,90,4195_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
316848,90,4205_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
316855,90,4134_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0.03,1.01,,,
316871,90,4191_MSA.fa.ufboot.ale.uml_rec,0,0.24,0,0.24,0.95,,,
316872,90,4250_MSA.fa.ufboot.ale.uml_rec,0,0.1,0,0.07,0.68,,,
316875,90,4256_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
316880,90,4259_MSA.fa.ufboot.ale.uml_rec,0,0.09,0,0.1,0.62,,,
316908,90,4263_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0,0.93,,,
316909,90,428_MSA.fa.ufboot.ale.uml_rec,0,0.16,0,0.74,0.99,,,
316910,90,429_MSA.fa.ufboot.ale.uml_rec,0,0.23,0,0.54,0.93,,,
316940,90,4313_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.78,0.99,,,
316941,90,4284_MSA.fa.ufboot.ale.uml_rec,0,0.14,0,0.02,0.54,,,
316995,90,4352_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.1,0.77,,,
316997,90,4348_MSA.fa.ufboot.ale.uml_rec,0,0.54,0,0.25,0.93,,,
317036,90,4384_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0.02,0.6,,,
317048,90,432_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
317049,90,4406_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
317055,90,4423_MSA.fa.ufboot.ale.uml_rec,0,0.29,0,0.35,0.9,,,
317064,90,4407_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
317068,90,4416_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.82,1,,,
317107,90,4463_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
317121,90,449_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.68,1,,,
317140,90,4499_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
317148,90,436_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.01,0.99,,,
317155,90,4514_MSA.fa.ufboot.ale.uml_rec,0,0.15,0,0.4,0.97,,,
317166,90,4504_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
317178,90,4525_MSA.fa.ufboot.ale.uml_rec,0,0.18,0,0.02,1,,,
317190,90,4545_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0.12,0.62,,,
317236,90,4550_MSA.fa.ufboot.ale.uml_rec,0,0.08,0,0.11,0.63,,,
317240,90,4591_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0.01,0.89,,,
317298,90,4623_MSA.fa.ufboot.ale.uml_rec,0,0.18,0,0.36,0.8,,,
317303,90,460_MSA.fa.ufboot.ale.uml_rec,0,0.22,0,0.28,0.65,,,
317316,90,4648_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
317320,90,4659_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
317356,90,4701_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
317378,90,4706_MSA.fa.ufboot.ale.uml_rec,0,0.46,0,0,0.91,,,
317389,90,4726_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.66,0.82,,,
317391,90,4718_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0.38,0.51,,,
317482,90,4817_MSA.fa.ufboot.ale.uml_rec,0,0.11,0,0.3,0.61,,,
317495,90,4757_MSA.fa.ufboot.ale.uml_rec,0,0.18,0,0.02,0.96,,,
317500,90,4794_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.76,0.99,,,
317533,90,4828_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
317555,90,4888_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
317558,90,4854_MSA.fa.ufboot.ale.uml_rec,0,0.16,0,0.15,0.68,,,
317560,90,4824_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
317561,90,4896_MSA.fa.ufboot.ale.uml_rec,0,0.16,0,0.43,0.79,,,
317563,90,4886_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.79,1,,,
317570,90,4882_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
317571,90,4904_MSA.fa.ufboot.ale.uml_rec,0,0.09,0,0.62,0.84,,,
317660,90,4957_MSA.fa.ufboot.ale.uml_rec,0,0.11,0,0,0.98,,,
317689,90,4992_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.84,0.95,,,
317733,90,5040_MSA.fa.ufboot.ale.uml_rec,0,0.14,0,0.7,0.98,,,
317739,90,5055_MSA.fa.ufboot.ale.uml_rec,0,0.21,0,0.16,0.62,,,
317740,90,5034_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
317746,90,5081_MSA.fa.ufboot.ale.uml_rec,0,0.35,0,0.14,0.83,,,
317789,90,5107_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,0.82,,,
317804,90,5134_MSA.fa.ufboot.ale.uml_rec,0,0.08,0,0.32,0.5,,,
317828,90,5137_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
317843,90,5150_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.39,0.52,,,
317884,90,520_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.75,1,,,
317902,90,498_MSA.fa.ufboot.ale.uml_rec,0,0.98,0,0.01,1.57,,,
317933,90,5251_MSA.fa.ufboot.ale.uml_rec,0,0.14,0,0.2,0.83,,,
317950,90,5229_MSA.fa.ufboot.ale.uml_rec,0,0.11,0,0.12,0.7,,,
317953,90,5266_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
317975,90,5280_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.08,0.72,,,
317976,90,5267_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,0.8,,,
318055,90,5354_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
318059,90,5355_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
318063,90,5338_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
318073,90,535_MSA.fa.ufboot.ale.uml_rec,0,0.27,0,0.57,0.92,,,
318081,90,5375_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.5,0.8,,,
318123,90,533_MSA.fa.ufboot.ale.uml_rec,0,0.09,0,0.09,0.66,,,
318157,90,5395_MSA.fa.ufboot.ale.uml_rec,0,0.3,0,0.49,0.93,,,
318177,90,5465_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
318196,90,5481_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.51,0.63,,,
318232,90,5502_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
318237,90,5516_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.75,1,,,
318243,90,5526_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0.45,0.73,,,
318246,90,5527_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
318264,90,513_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,1,,,
318278,90,5560_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
318294,90,5570_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
318400,90,5679_MSA.fa.ufboot.ale.uml_rec,0,0.13,0,0.33,0.65,,,
318402,90,5656_MSA.fa.ufboot.ale.uml_rec,0,0.08,0,0.4,0.62,,,
318468,90,5725_MSA.fa.ufboot.ale.uml_rec,0,0.41,0,0.44,0.97,,,
318529,90,565_MSA.fa.ufboot.ale.uml_rec,0,0.29,0,0.15,0.81,,,
318594,90,5847_MSA.fa.ufboot.ale.uml_rec,0,0.14,0,0.65,0.99,,,
318604,90,5844_MSA.fa.ufboot.ale.uml_rec,0,0.23,0,0.23,0.74,,,
318605,90,5868_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
318685,90,5935_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
318692,90,5954_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
318695,90,5926_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0.4,0.53,,,
318709,90,5953_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.02,0.66,,,
318716,90,5963_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
318728,90,5960_MSA.fa.ufboot.ale.uml_rec,0,0.07,0,0.02,0.72,,,
318738,90,5986_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0.36,0.53,,,
318755,90,5996_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.9,1,,,
318852,90,6099_MSA.fa.ufboot.ale.uml_rec,0,0.21,0,0.59,0.96,,,
318863,90,6104_MSA.fa.ufboot.ale.uml_rec,0,0.17,0,0.65,0.96,,,
318872,90,6105_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.75,1,,,
318886,90,6097_MSA.fa.ufboot.ale.uml_rec,0,0.13,0,0.65,0.94,,,
318947,90,6193_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
318998,90,6226_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
319022,90,6255_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0.08,0.51,,,
319049,90,6276_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.91,,,
319067,90,6246_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
319077,90,6297_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
319085,90,6292_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.98,,,
