Node,Gene,Gene_family,Duplications,Transfers,Losses,Originations,Copies,,Loss,97
242883,80,3190_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242884,80,3207_MSA.fa.ufboot.ale.uml_rec,0,0.24,0,0.08,0.51,,,
242886,80,3248_MSA.fa.ufboot.ale.uml_rec,0,0.21,0.54,0.01,0.84,,,
242888,80,3187_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.01,0.02,1.21,,,
242893,80,3224_MSA.fa.ufboot.ale.uml_rec,0,0.06,0.13,0.01,0.53,,,
242895,80,3231_MSA.fa.ufboot.ale.uml_rec,0,0.24,0.57,0.01,0.6,,,
242896,80,3244_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.02,0,0.82,,,
242897,80,3240_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242898,80,3211_MSA.fa.ufboot.ale.uml_rec,0,0.49,0,0.06,0.87,,,
242902,80,3185_MSA.fa.ufboot.ale.uml_rec,0,0.18,0.01,0,1.07,,,
242905,80,3234_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1,,,
242911,80,3242_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0.02,1.05,,,
242912,80,3252_MSA.fa.ufboot.ale.uml_rec,0,0.14,0.12,0,0.58,,,
242913,80,3250_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.06,0.05,0.78,,,
242915,80,3238_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242917,80,3270_MSA.fa.ufboot.ale.uml_rec,0,0.49,0.2,0.06,1.2,,,
242918,80,3267_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242920,80,3264_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.01,0,1.02,,,
242923,80,3203_MSA.fa.ufboot.ale.uml_rec,0.04,0.44,0.01,0.02,0.71,,,
242924,80,3239_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,1.01,,,
242927,80,3246_MSA.fa.ufboot.ale.uml_rec,0,0.17,0.02,0.01,1.06,,,
242928,80,3247_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.02,0,1,,,
242929,80,3216_MSA.fa.ufboot.ale.uml_rec,0.01,0.09,0.35,0,1.68,,,
242930,80,3284_MSA.fa.ufboot.ale.uml_rec,0,0.34,0.02,0.19,0.59,,,
242931,80,3261_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.02,0,1.03,,,
242932,80,3241_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242933,80,3245_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.02,0,0.76,,,
242937,80,3263_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.03,0,0.93,,,
242940,80,3249_MSA.fa.ufboot.ale.uml_rec,0,0.08,0,0.03,0.99,,,
242946,80,3243_MSA.fa.ufboot.ale.uml_rec,0.01,0.16,0.02,0.01,0.62,,,
242948,80,3282_MSA.fa.ufboot.ale.uml_rec,0.01,0.1,0.02,0,1.06,,,
242949,80,3184_MSA.fa.ufboot.ale.uml_rec,0,0.18,0,0.02,1.24,,,
242950,80,3291_MSA.fa.ufboot.ale.uml_rec,0,0.75,0,0.01,0.97,,,
242951,80,3295_MSA.fa.ufboot.ale.uml_rec,0,0.09,0.03,0,1.04,,,
242953,80,3293_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242955,80,3299_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.15,0.01,0.72,,,
242956,80,3237_MSA.fa.ufboot.ale.uml_rec,0.01,0.02,0.01,0,1.02,,,
242957,80,3290_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,0.89,,,
242961,80,3292_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
242964,80,3308_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.73,0,0.31,,,
242965,80,3286_MSA.fa.ufboot.ale.uml_rec,0,0.45,0,0.38,0.93,,,
242966,80,3300_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.01,0,1.09,,,
242968,80,3277_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,0.99,,,
242971,80,3296_MSA.fa.ufboot.ale.uml_rec,0,0.22,0.06,0,0.89,,,
242974,80,3294_MSA.fa.ufboot.ale.uml_rec,0.09,0.03,0.08,0,0.94,,,
242977,80,3310_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0.02,1.01,,,
242980,80,333_MSA.fa.ufboot.ale.uml_rec,0,0.25,0,0.03,0.98,,,
242981,80,3315_MSA.fa.ufboot.ale.uml_rec,0,0.54,0.02,0.05,0.74,,,
242983,80,3297_MSA.fa.ufboot.ale.uml_rec,0.1,0.08,0.02,0.03,1.1,,,
242984,80,3298_MSA.fa.ufboot.ale.uml_rec,0,0.11,0.06,0.05,0.97,,,
242987,80,331_MSA.fa.ufboot.ale.uml_rec,0.02,0,0,0,1.02,,,
242992,80,3276_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
242993,80,3281_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.07,0,0.93,,,
242995,80,3319_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.12,0.05,0.6,,,
242996,80,3265_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.02,0.02,1,,,
243006,80,3327_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.01,0,0.9,,,
243009,80,3356_MSA.fa.ufboot.ale.uml_rec,0,0.49,0,0,1,,,
243017,80,3361_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
243023,80,3326_MSA.fa.ufboot.ale.uml_rec,0,0.57,0,0.23,0.89,,,
243028,80,3367_MSA.fa.ufboot.ale.uml_rec,0,0.56,0.01,0.01,0.68,,,
243034,80,3357_MSA.fa.ufboot.ale.uml_rec,0,0,0.01,0,1,,,
243035,80,338_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.03,0,0.92,,,
243037,80,3362_MSA.fa.ufboot.ale.uml_rec,0,0.09,0.05,0.01,0.74,,,
243038,80,3336_MSA.fa.ufboot.ale.uml_rec,0.01,0.44,0.04,0.03,1.49,,,
243039,80,3360_MSA.fa.ufboot.ale.uml_rec,0,0.4,0.01,0.04,0.87,,,
243042,80,3340_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,0.98,,,
243044,80,3339_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.02,0,0.98,,,
243050,80,3410_MSA.fa.ufboot.ale.uml_rec,0,0,0.01,0.01,0.98,,,
243055,80,3355_MSA.fa.ufboot.ale.uml_rec,0,0.1,0,0,1.05,,,
243057,80,3285_MSA.fa.ufboot.ale.uml_rec,0,0,0.06,0,0.94,,,
243062,80,3365_MSA.fa.ufboot.ale.uml_rec,0,0.06,0.02,0.03,0.89,,,
243063,80,3354_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.02,0,0.82,,,
243068,80,3408_MSA.fa.ufboot.ale.uml_rec,0,0.67,0,0.03,0.97,,,
243073,80,3382_MSA.fa.ufboot.ale.uml_rec,0,0.42,0,0.03,1.33,,,
243076,80,3421_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.67,0.01,0.06,,,
243078,80,3391_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.02,0,1,,,
243079,80,3422_MSA.fa.ufboot.ale.uml_rec,0.01,0.04,0.44,0.02,0.9,,,
243081,80,3394_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
243086,80,3406_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
243089,80,3312_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
243090,80,3416_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.1,0.04,0.71,,,
243091,80,3407_MSA.fa.ufboot.ale.uml_rec,0,0.44,0.01,0.03,0.6,,,
243097,80,3403_MSA.fa.ufboot.ale.uml_rec,0,0.71,0,0.09,1,,,
243100,80,3425_MSA.fa.ufboot.ale.uml_rec,0,0.2,0.58,0,0.28,,,
243106,80,3385_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.03,1.02,,,
243107,80,3434_MSA.fa.ufboot.ale.uml_rec,0,0.34,0.03,0.04,0.51,,,
243115,80,3397_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.01,0.03,1.04,,,
243121,80,3454_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.02,0.86,,,
243123,80,3469_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.13,0.02,0.84,,,
243130,80,3470_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.28,0.02,0.96,,,
243131,80,3439_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.03,0,0.86,,,
243135,80,343_MSA.fa.ufboot.ale.uml_rec,0,0.32,0.06,0.13,0.94,,,
243142,80,3474_MSA.fa.ufboot.ale.uml_rec,0,0.56,0,0.02,1.36,,,
243143,80,3452_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.03,0,0.75,,,
243146,80,3487_MSA.fa.ufboot.ale.uml_rec,0,0.26,0.02,0.02,0.85,,,
243147,80,3456_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.06,0.01,0.7,,,
243148,80,3480_MSA.fa.ufboot.ale.uml_rec,0,0.26,0.01,0.16,0.65,,,
243150,80,3489_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.11,0.01,0.7,,,
243151,80,3478_MSA.fa.ufboot.ale.uml_rec,0.02,0.04,0.59,0,0.85,,,
243159,80,3468_MSA.fa.ufboot.ale.uml_rec,0.29,0.13,0.33,0.06,1.04,,,
243161,80,3473_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
243164,80,3481_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.03,0,0.88,,,
243168,80,3467_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.13,0.01,0.91,,,
243171,80,3491_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.06,0,0.88,,,
243187,80,3518_MSA.fa.ufboot.ale.uml_rec,0,0.16,0.06,0.02,0.99,,,
243189,80,3477_MSA.fa.ufboot.ale.uml_rec,0.01,0.03,0.04,0,0.96,,,
243190,80,3471_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
243203,80,3533_MSA.fa.ufboot.ale.uml_rec,0,0.33,0.02,0.08,0.59,,,
243206,80,3529_MSA.fa.ufboot.ale.uml_rec,0,0.12,0.03,0.04,0.92,,,
243208,80,3499_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.27,0,0.59,,,
243211,80,3539_MSA.fa.ufboot.ale.uml_rec,0,0.7,0.01,0.12,1,,,
243213,80,3532_MSA.fa.ufboot.ale.uml_rec,0.03,0.02,0,0,1.03,,,
243215,80,3540_MSA.fa.ufboot.ale.uml_rec,0,0.66,0.08,0.04,0.99,,,
243216,80,3531_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,1.01,,,
243218,80,3546_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.03,0,0.98,,,
243219,80,3543_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
243220,80,3547_MSA.fa.ufboot.ale.uml_rec,0,0.12,0.28,0.01,0.56,,,
243224,80,3545_MSA.fa.ufboot.ale.uml_rec,0,0,0.01,0.04,0.92,,,
243227,80,3556_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.01,0,0.83,,,
243230,80,3573_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.01,0.04,0.6,,,
243234,80,3530_MSA.fa.ufboot.ale.uml_rec,0,0.47,0.03,0.03,1.06,,,
243235,80,3574_MSA.fa.ufboot.ale.uml_rec,0,0.53,0,0.01,0.68,,,
243236,80,3537_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.09,0,0.87,,,
243237,80,3534_MSA.fa.ufboot.ale.uml_rec,0,0.13,0.01,0.02,1.07,,,
243239,80,3482_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.16,0.04,0.73,,,
243247,80,3566_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.51,0,0.02,,,
243251,80,3542_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.01,0,0.95,,,
243253,80,3535_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
243261,80,3594_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.02,0.02,0.89,,,
243263,80,3595_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
243266,80,3586_MSA.fa.ufboot.ale.uml_rec,0,0.65,0,0.09,0.97,,,
243267,80,3602_MSA.fa.ufboot.ale.uml_rec,0,0.26,0,0.45,0.83,,,
243269,80,3598_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
243272,80,3599_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.05,0.01,0.86,,,
243273,80,3544_MSA.fa.ufboot.ale.uml_rec,0,0.15,0.05,0,1.07,,,
243275,80,3587_MSA.fa.ufboot.ale.uml_rec,0,0.12,0.14,0.01,0.5,,,
243276,80,3600_MSA.fa.ufboot.ale.uml_rec,0.05,0.13,0.16,0.06,1.28,,,
243282,80,3593_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
243289,80,3596_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1.01,,,
243290,80,3590_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,0.98,,,
243291,80,3536_MSA.fa.ufboot.ale.uml_rec,0,0.15,0.17,0,0.51,,,
243293,80,3608_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.11,0.01,0.63,,,
243297,80,3607_MSA.fa.ufboot.ale.uml_rec,0,0.3,0.08,0.02,0.64,,,
243300,80,3567_MSA.fa.ufboot.ale.uml_rec,0,0.39,0,0.27,1,,,
243302,80,3571_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.02,0,0.94,,,
243307,80,3591_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
243308,80,3625_MSA.fa.ufboot.ale.uml_rec,0.02,0.01,0.05,0.01,0.87,,,
243310,80,3640_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.02,0,0.93,,,
243312,80,3650_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0.2,0.52,,,
243314,80,3606_MSA.fa.ufboot.ale.uml_rec,0.01,0.05,0.08,0.02,0.65,,,
243322,80,3651_MSA.fa.ufboot.ale.uml_rec,0,0.2,0.1,0,0.69,,,
243325,80,3631_MSA.fa.ufboot.ale.uml_rec,0.01,0.08,0.13,0.02,1.28,,,
243342,80,3671_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
243344,80,3668_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1.02,,,
243347,80,3679_MSA.fa.ufboot.ale.uml_rec,0,0.37,0.01,0.1,0.68,,,
243352,80,3674_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.03,0.08,1.03,,,
243357,80,3673_MSA.fa.ufboot.ale.uml_rec,0.02,0.05,0.01,0.02,1.01,,,
243359,80,3677_MSA.fa.ufboot.ale.uml_rec,0,0.12,0.09,0,0.77,,,
243372,80,3692_MSA.fa.ufboot.ale.uml_rec,0,0,0.59,0,0.03,,,
243373,80,3678_MSA.fa.ufboot.ale.uml_rec,0,0.58,0.01,0.16,0.85,,,
243376,80,3670_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,1,,,
243377,80,3632_MSA.fa.ufboot.ale.uml_rec,0,0,1,0,0,,,
243378,80,3703_MSA.fa.ufboot.ale.uml_rec,0,0,0.01,0,0.98,,,
243383,80,3699_MSA.fa.ufboot.ale.uml_rec,0.02,0.06,0.12,0,0.56,,,
243385,80,3683_MSA.fa.ufboot.ale.uml_rec,0,0.42,0.07,0.04,1.02,,,
243386,80,3714_MSA.fa.ufboot.ale.uml_rec,0,0.06,0.06,0,0.73,,,
243387,80,3672_MSA.fa.ufboot.ale.uml_rec,0,0.9,0,0.03,0.97,,,
243391,80,3700_MSA.fa.ufboot.ale.uml_rec,0,0.09,0.07,0,0.77,,,
243405,80,3702_MSA.fa.ufboot.ale.uml_rec,0,0.15,0.12,0.03,0.64,,,
243408,80,3724_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.03,0.01,1.02,,,
243409,80,3726_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.26,0.02,0.68,,,
243410,80,3727_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.04,0,0.96,,,
243414,80,3718_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.58,0,0.05,,,
243416,80,3748_MSA.fa.ufboot.ale.uml_rec,0,0.26,0,0.05,1.1,,,
243418,80,3739_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.03,0,0.98,,,
243421,80,3750_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
243429,80,3744_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.01,0,0.94,,,
243431,80,3745_MSA.fa.ufboot.ale.uml_rec,0.01,0.01,0,0,1.02,,,
243440,80,3756_MSA.fa.ufboot.ale.uml_rec,0,0.13,0.04,0.04,1.02,,,
243441,80,3753_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0.02,0.97,,,
243443,80,3751_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,1,,,
243450,80,3719_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.85,0,0.01,,,
243451,80,3749_MSA.fa.ufboot.ale.uml_rec,0,0.09,0,0.02,1,,,
243452,80,3742_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.01,0,1.01,,,
243455,80,3752_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.16,0.01,0.72,,,
243461,80,3667_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.99,,,
243462,80,3738_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.02,0,1,,,
243468,80,3754_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,0.99,,,
243469,80,3741_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,0.99,,,
243473,80,3791_MSA.fa.ufboot.ale.uml_rec,0,0.22,0.08,0.03,0.76,,,
243488,80,3743_MSA.fa.ufboot.ale.uml_rec,0,0.1,0.02,0,1,,,
243490,80,3786_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,0.97,,,
243491,80,3755_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,1.01,,,
243496,80,3826_MSA.fa.ufboot.ale.uml_rec,0,0.61,0.02,0.03,0.92,,,
243504,80,3804_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.08,0.01,0.56,,,
243511,80,3836_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
243514,80,3842_MSA.fa.ufboot.ale.uml_rec,0,0.06,0,0,1,,,
243515,80,3835_MSA.fa.ufboot.ale.uml_rec,0,0.05,0,0.02,0.98,,,
243516,80,3832_MSA.fa.ufboot.ale.uml_rec,0.03,0.4,0,0.51,1.02,,,
243524,80,3843_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
243527,80,3846_MSA.fa.ufboot.ale.uml_rec,0,0.57,0,0.02,1,,,
243532,80,3839_MSA.fa.ufboot.ale.uml_rec,0.02,0.05,0.1,0.01,0.7,,,
243547,80,3853_MSA.fa.ufboot.ale.uml_rec,0,0.41,0,0.13,0.63,,,
243548,80,3848_MSA.fa.ufboot.ale.uml_rec,0.06,0.47,0.03,0.23,0.93,,,
243563,80,3886_MSA.fa.ufboot.ale.uml_rec,0,0.17,0.36,0.04,0.57,,,
243568,80,3840_MSA.fa.ufboot.ale.uml_rec,0.12,0.05,0.05,0.02,1.01,,,
243573,80,3838_MSA.fa.ufboot.ale.uml_rec,0.02,0.31,0.02,0.09,0.53,,,
243574,80,3890_MSA.fa.ufboot.ale.uml_rec,0.04,0.08,0.12,0,0.82,,,
243576,80,3871_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.19,0.01,0.55,,,
243577,80,3901_MSA.fa.ufboot.ale.uml_rec,0,0.15,0.21,0.04,1.04,,,
243583,80,3907_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.04,0.01,1.01,,,
243589,80,38_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.23,0,0.58,,,
243593,80,3903_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,1.01,,,
243599,80,3928_MSA.fa.ufboot.ale.uml_rec,0.02,0.02,0.1,0,0.76,,,
243603,80,3794_MSA.fa.ufboot.ale.uml_rec,0.01,0.04,0.09,0.01,0.86,,,
243607,80,3896_MSA.fa.ufboot.ale.uml_rec,0,0.65,0.02,0.16,0.93,,,
243612,80,3917_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.52,0,0.1,,,
243613,80,3944_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
243616,80,3945_MSA.fa.ufboot.ale.uml_rec,0.08,0.07,0.07,0.06,0.82,,,
243618,80,3946_MSA.fa.ufboot.ale.uml_rec,0,0.21,0,0.01,0.97,,,
243623,80,3936_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,1,,,
243631,80,3957_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
243632,80,3949_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1,,,
243636,80,3951_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.02,0.01,0.99,,,
243641,80,3952_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.04,0,1,,,
243642,80,3958_MSA.fa.ufboot.ale.uml_rec,0,0.6,0,0.32,0.99,,,
243655,80,3956_MSA.fa.ufboot.ale.uml_rec,0,0.35,0,0.15,0.55,,,
243658,80,3967_MSA.fa.ufboot.ale.uml_rec,0.12,0.34,0.03,0.21,0.76,,,
243685,80,3965_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,0.98,,,
243686,80,39_MSA.fa.ufboot.ale.uml_rec,0.05,0.04,0.46,0.02,0.64,,,
243694,80,4016_MSA.fa.ufboot.ale.uml_rec,0,0.13,0.06,0,1.03,,,
243699,80,4008_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.52,0,0.07,,,
243704,80,4019_MSA.fa.ufboot.ale.uml_rec,0,0.4,0.17,0.03,0.78,,,
243714,80,3969_MSA.fa.ufboot.ale.uml_rec,0,0.39,0,0.21,0.94,,,
243715,80,4020_MSA.fa.ufboot.ale.uml_rec,0,0,0.31,0,0.95,,,
243722,80,4023_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.51,0,0.1,,,
243723,80,3953_MSA.fa.ufboot.ale.uml_rec,0,0.29,0.01,0.09,0.58,,,
243729,80,4015_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.12,0.01,0.66,,,
243738,80,4053_MSA.fa.ufboot.ale.uml_rec,0.08,0.02,0.03,0.01,1.02,,,
243743,80,4061_MSA.fa.ufboot.ale.uml_rec,0,0.46,0.06,0.04,0.56,,,
243745,80,4040_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0,0.98,,,
243759,80,4067_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.02,0.01,0.83,,,
243765,80,4066_MSA.fa.ufboot.ale.uml_rec,0,0,0.09,0.02,0.68,,,
243766,80,4065_MSA.fa.ufboot.ale.uml_rec,0,0.39,0.02,0.11,0.6,,,
243770,80,4079_MSA.fa.ufboot.ale.uml_rec,0,0.47,0.02,0.1,0.69,,,
243773,80,4078_MSA.fa.ufboot.ale.uml_rec,0,0.46,0,0.14,0.8,,,
243775,80,4069_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.01,0.97,,,
243780,80,4096_MSA.fa.ufboot.ale.uml_rec,0,0,0.37,0,0.71,,,
243787,80,4076_MSA.fa.ufboot.ale.uml_rec,0,0.28,0.01,0.28,0.65,,,
243801,80,4058_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0,1,,,
243803,80,4074_MSA.fa.ufboot.ale.uml_rec,0,0,0.01,0,1,,,
243805,80,4102_MSA.fa.ufboot.ale.uml_rec,0,0,1,0,0,,,
243817,80,4064_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.04,0,1.96,,,
243825,80,4070_MSA.fa.ufboot.ale.uml_rec,0.02,0.01,0.02,0.01,1.02,,,
243833,80,4157_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1,,,
243858,80,4161_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.03,1,,,
243859,80,4119_MSA.fa.ufboot.ale.uml_rec,0.07,0.04,0.05,0.01,1.07,,,
243861,80,4159_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.01,0.01,1,,,
243864,80,4169_MSA.fa.ufboot.ale.uml_rec,0,0.45,0.03,0.24,0.88,,,
243867,80,4182_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.05,0.02,0.95,,,
243870,80,4158_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.03,0,1,,,
243871,80,4178_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.01,0,1,,,
243872,80,4187_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.05,0,0.81,,,
243874,80,4179_MSA.fa.ufboot.ale.uml_rec,0,0.32,0,0.19,0.72,,,
243875,80,4162_MSA.fa.ufboot.ale.uml_rec,0,0.04,0.02,0,0.97,,,
243877,80,4167_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0.01,0.98,,,
243878,80,4171_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.28,0,0.82,,,
243906,80,4172_MSA.fa.ufboot.ale.uml_rec,0,0.23,0,0.26,0.55,,,
243908,80,4205_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.01,0.99,,,
243909,80,4184_MSA.fa.ufboot.ale.uml_rec,0.04,0.03,0.14,0.03,0.53,,,
243911,80,4223_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.33,0.01,0.71,,,
243914,80,4168_MSA.fa.ufboot.ale.uml_rec,0,0.53,0,0.43,1,,,
243917,80,4181_MSA.fa.ufboot.ale.uml_rec,0,0.15,0,0.06,1,,,
243919,80,4173_MSA.fa.ufboot.ale.uml_rec,0,0.68,0.01,0.04,0.88,,,
243923,80,4254_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.31,0.01,0.71,,,
243924,80,4232_MSA.fa.ufboot.ale.uml_rec,0,0.05,0.03,0,0.79,,,
243926,80,4233_MSA.fa.ufboot.ale.uml_rec,0,0,0.2,0,0.51,,,
243929,80,4247_MSA.fa.ufboot.ale.uml_rec,0.07,0.13,0.32,0.04,0.84,,,
243934,80,4257_MSA.fa.ufboot.ale.uml_rec,0,0.06,0.03,0.01,1.03,,,
243935,80,4256_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
243937,80,4258_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0.01,1.02,,,
243939,80,4234_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.05,0.01,0.83,,,
243940,80,4259_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.04,0,0.94,,,
243945,80,4267_MSA.fa.ufboot.ale.uml_rec,0,0.02,0,0,1,,,
243947,80,4249_MSA.fa.ufboot.ale.uml_rec,0,0.03,0.34,0,0.88,,,
243955,80,4260_MSA.fa.ufboot.ale.uml_rec,0,0.61,0,0.28,0.99,,,
243956,80,4265_MSA.fa.ufboot.ale.uml_rec,0,0.03,0,0,0.96,,,
243958,80,4271_MSA.fa.ufboot.ale.uml_rec,0,0.08,0.08,0,0.89,,,
243959,80,4264_MSA.fa.ufboot.ale.uml_rec,0,0.43,0.02,0.19,0.68,,,
243960,80,4251_MSA.fa.ufboot.ale.uml_rec,0,0.01,0.03,0,0.93,,,
243964,80,4283_MSA.fa.ufboot.ale.uml_rec,0,0.4,0.03,0.07,0.57,,,
