277902,85,1790_MSA.fa.ufboot.ale.uml_rec,0,0,0,0.87,1,,,
277903,85,1792_MSA.fa.ufboot.ale.uml_rec,0,0.54,0.53,0.05,1.04,,,
277908,85,1797_MSA.fa.ufboot.ale.uml_rec,0,0,0.74,0,0.11,,,
277913,85,1800_MSA.fa.ufboot.ale.uml_rec,0,0,0.68,0,0.02,,,
277914,85,1801_MSA.fa.ufboot.ale.uml_rec,0,0.11,0.35,0,0.61,,,
277915,85,1802_MSA.fa.ufboot.ale.uml_rec,0,0.19,0.03,0,0.96,,,
277918,85,1805_MSA.fa.ufboot.ale.uml_rec,0.01,0,0,0,1.01,,,
277919,85,1806_MSA.fa.ufboot.ale.uml_rec,0,0.01,0,0.01,0.83,,,
277920,85,1807_MSA.fa.ufboot.ale.uml_rec,0,0,0.09,0,1,,,
277922,85,1809_MSA.fa.ufboot.ale.uml_rec,0,0.14,0.19,0.05,0.99,,,
277923,85,180_MSA.fa.ufboot.ale.uml_rec,0.01,0.05,0.04,0.01,0.98,,,
277926,85,1812_MSA.fa.ufboot.ale.uml_rec,0,0.02,0.02,0.01,1,,,
277928,85,1814_MSA.fa.ufboot.ale.uml_rec,0,0.3,0,0.01,0.53,,,
277931,85,1818_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
277934,85,1820_MSA.fa.ufboot.ale.uml_rec,0,0.45,0.05,0.04,0.63,,,
277935,85,1821_MSA.fa.ufboot.ale.uml_rec,0,0.04,0,0.01,0.94,,,
277937,85,1823_MSA.fa.ufboot.ale.uml_rec,0,0.39,0.34,0.04,1.08,,,
277938,85,1824_MSA.fa.ufboot.ale.uml_rec,0.02,0.36,0.36,0.03,2.1,,,
277942,85,1829_MSA.fa.ufboot.ale.uml_rec,0.05,0.27,0.46,0,0.9,,,
277944,85,1830_MSA.fa.ufboot.ale.uml_rec,0,0.33,0.09,0.02,0.69,,,
277945,85,1831_MSA.fa.ufboot.ale.uml_rec,0,0,0,0,1,,,
277951,85,1839_MSA.fa.ufboot.ale.uml_rec,0,0.12,0.01,0.03,0.99,,,
277954,85,1841_MSA.fa.ufboot.ale.uml_rec,0,0.37,0.33,0,0.95,,,
277956,85,1843_MSA.fa.ufboot.ale.uml_rec,0,0.11,0.22,0.01,1,,,
277957,85,1844_MSA.fa.ufboot.ale.uml_rec,0,0.53,0.09,0,0.57,,,
277960,85,1850_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.01,0,0.97,,,
277961,85,1851_MSA.fa.ufboot.ale.uml_rec,0,0.07,0.07,0,1.67,,,
